,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,opp_lessthan5ft_FGM,opp_lessthan5ft_FGA,opp_lessthan5ft_FG_PCT,opp_5_9ft_FGM,opp_5_9ft_FGA,opp_5_9ft_FG_PCT,opp_10_14ft_FGM,opp_10_14ft_FGA,opp_10_14ft_FG_PCT,opp_15_19ft_FGM,opp_15_19ft_FGA,opp_15_19ft_FG_PCT,opp_20_24ft_FGM,opp_20_24ft_FGA,opp_20_24ft_FG_PCT,opp_25_29ft_FGM,opp_25_29ft_FGA,opp_25_29ft_FG_PCT,opp_30_34ft_FGM,opp_30_34ft_FGA,opp_30_34ft_FG_PCT,opp_35_39ft_FGM,opp_35_39ft_FGA,opp_35_39ft_FG_PCT,opp_40aboveft_FGM,opp_40aboveft_FGA,opp_40aboveft_FG_PCT,SEASON
95,95,2863,Damien Wilkins,1610612737,ATL,31.0,4.9,8.0,0.617,0.8,2.0,0.411,0.7,1.9,0.378,1.8,4.5,0.392,2.0,4.7,0.424,0.8,2.5,0.33,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.3,0.0,2010
96,96,202345,Damion James,1610612751,NJN,23.0,4.9,8.4,0.578,1.1,2.6,0.435,0.9,2.4,0.357,2.9,6.0,0.483,1.9,4.7,0.398,0.7,2.4,0.302,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.1,0.0,2010
97,97,2429,Dan Gadzuric,1610612751,NJN,33.0,3.5,5.9,0.602,0.6,1.9,0.307,0.7,1.8,0.375,1.5,3.4,0.449,1.2,2.9,0.424,1.0,2.5,0.396,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,2010
98,98,200789,Daniel Gibson,1610612739,CLE,25.0,9.0,15.2,0.592,2.1,5.6,0.374,1.6,4.1,0.403,3.5,8.1,0.429,3.6,8.5,0.42,1.9,4.9,0.378,0.0,0.2,0.0,0.1,0.3,0.25,0.0,0.2,0.091,2010
99,99,201568,Danilo Gallinari,1610612743,DEN,22.0,13.1,22.1,0.595,2.8,7.4,0.382,1.8,4.6,0.398,4.1,9.4,0.443,4.3,10.5,0.408,1.8,5.3,0.347,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2010
100,100,101122,Danny Granger,1610612754,IND,28.0,11.9,20.7,0.575,2.2,5.9,0.365,2.3,6.3,0.366,5.5,13.0,0.426,3.6,9.0,0.395,2.2,6.2,0.358,0.0,0.3,0.0,0.0,0.1,0.5,0.0,0.2,0.083,2010
101,101,201980,Danny Green,1610612759,SAS,24.0,4.8,7.7,0.63,1.0,2.6,0.389,1.3,2.8,0.471,1.7,4.5,0.37,0.7,2.9,0.25,1.2,3.6,0.333,0.0,0.0,0.0,,,,0.0,0.0,0.0,2010
102,102,201967,Dante Cunningham,1610612766,CHA,24.0,7.2,12.1,0.6,1.4,3.6,0.391,0.8,2.2,0.371,2.2,5.0,0.438,2.8,7.0,0.399,1.2,3.0,0.381,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.1,2010
103,103,2443,Darius Songaila,1610612755,PHI,33.0,2.6,4.0,0.65,0.9,1.3,0.692,0.1,0.6,0.2,0.8,2.2,0.364,1.0,2.1,0.474,0.6,1.6,0.357,0.0,0.0,0.0,,,,0.0,0.0,0.0,2010
104,104,2545,Darko Milicic,1610612750,MIN,26.0,9.3,15.0,0.615,1.7,4.4,0.383,1.3,3.9,0.325,3.7,8.3,0.446,3.4,9.4,0.364,1.3,3.6,0.351,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2010
105,105,201616,Darnell Jackson,1610612758,SAC,25.0,3.3,5.4,0.61,0.8,2.2,0.345,0.6,1.6,0.371,1.1,2.7,0.425,1.5,3.1,0.469,0.6,1.8,0.309,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,2010
106,106,201589,Darrell Arthur,1610612763,MEM,23.0,6.3,10.3,0.608,1.3,3.5,0.369,1.0,2.8,0.354,1.9,5.0,0.378,2.4,6.3,0.384,1.6,4.6,0.339,0.0,0.2,0.2,0.1,0.2,0.25,0.0,0.2,0.0,2010
107,107,201954,Darren Collison,1610612754,IND,23.0,10.8,18.9,0.575,2.1,5.2,0.399,1.9,5.2,0.372,4.7,10.7,0.436,3.0,7.8,0.387,1.9,5.3,0.355,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2010
108,108,2431,David Andersen,1610612740,NOH,31.0,2.7,4.5,0.608,1.0,1.9,0.522,0.5,1.3,0.413,1.4,2.8,0.486,1.2,3.4,0.363,0.5,1.7,0.321,0.3,0.3,1.0,0.0,0.3,0.0,0.0,0.1,0.0,2010
109,109,101135,David Lee,1610612744,GSW,28.0,14.7,23.5,0.622,2.5,6.9,0.365,2.0,5.2,0.383,4.5,10.1,0.443,3.7,9.7,0.379,2.7,7.4,0.357,0.1,0.1,0.75,0.0,0.1,0.0,0.0,0.2,0.0,2010
110,110,2561,David West,1610612740,NOH,30.0,11.3,18.3,0.618,2.3,5.5,0.419,1.7,4.8,0.362,4.1,10.2,0.4,4.2,11.0,0.384,1.7,5.3,0.32,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.125,2010
111,111,201599,DeAndre Jordan,1610612746,LAC,22.0,9.0,15.0,0.601,1.5,4.2,0.345,1.4,3.5,0.409,3.2,8.0,0.401,2.9,7.9,0.366,1.9,5.1,0.369,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.143,2010
112,112,201971,DeJuan Blair,1610612759,SAS,22.0,7.3,12.2,0.598,1.9,4.6,0.415,1.4,3.5,0.409,3.7,8.6,0.43,2.5,6.1,0.406,0.8,2.5,0.335,0.1,0.3,0.25,0.0,0.1,0.0,0.0,0.1,0.0,2010
113,113,201942,DeMar DeRozan,1610612761,TOR,21.0,14.8,23.5,0.63,2.8,6.1,0.457,1.7,4.3,0.402,3.4,8.4,0.403,4.3,11.6,0.366,1.4,3.8,0.38,0.1,0.1,0.5,0.0,0.1,0.0,0.0,0.3,0.0,2010
114,114,202326,DeMarcus Cousins,1610612758,SAC,20.0,11.3,17.4,0.647,2.3,6.1,0.378,1.4,3.7,0.391,3.9,9.0,0.438,3.4,8.3,0.402,1.1,3.7,0.296,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.0,0.333,2010
115,115,201960,DeMarre Carroll,1610612745,HOU,24.0,1.8,2.8,0.618,0.5,1.6,0.308,0.4,0.8,0.5,0.4,1.2,0.333,0.2,0.8,0.286,0.3,0.7,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
116,116,2205,DeSagana Diop,1610612766,CHA,29.0,4.5,7.9,0.563,0.6,1.8,0.32,0.7,1.8,0.381,1.7,4.3,0.391,1.0,3.3,0.302,1.1,2.9,0.39,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2010
117,117,2052,DeShawn Stevenson,1610612742,DAL,30.0,5.9,9.5,0.622,1.5,3.9,0.39,1.1,2.7,0.401,2.2,5.5,0.391,1.9,5.4,0.363,0.5,2.0,0.256,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.5,2010
118,118,2753,Delonte West,1610612738,BOS,27.0,5.3,9.5,0.564,1.6,3.3,0.487,1.1,2.9,0.386,1.8,4.8,0.386,2.0,5.9,0.338,1.2,3.0,0.391,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,2010
119,119,965,Derek Fisher,1610612747,LAL,36.0,9.3,16.1,0.576,2.0,5.4,0.38,1.6,4.0,0.395,3.8,9.1,0.415,3.0,8.4,0.359,2.0,5.5,0.355,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2010
120,120,101114,Deron Williams,1610612751,NJN,27.0,13.5,22.4,0.604,2.6,6.7,0.393,2.1,5.2,0.406,3.9,9.1,0.432,5.9,15.2,0.389,1.3,4.2,0.313,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.059,2010
121,121,201974,Derrick Brown,1610612752,NYK,23.0,4.2,6.9,0.607,0.7,2.0,0.374,0.5,1.5,0.343,1.1,3.0,0.356,1.1,3.0,0.357,1.1,3.1,0.355,0.3,0.4,0.667,0.0,0.4,0.0,0.0,0.2,0.0,2010
122,122,202382,Derrick Caracter,1610612747,LAL,23.0,2.3,3.6,0.62,0.3,0.9,0.367,0.4,0.9,0.48,0.7,1.8,0.377,0.6,1.8,0.309,0.7,1.9,0.364,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2010
123,123,202324,Derrick Favors,1610612762,UTA,19.0,6.3,11.3,0.557,1.5,3.6,0.426,1.0,2.5,0.415,2.4,6.1,0.397,2.4,6.1,0.4,0.9,2.7,0.34,0.1,0.3,0.2,0.0,0.3,0.0,0.0,0.2,0.0,2010
124,124,201565,Derrick Rose,1610612741,CHI,22.0,11.9,20.1,0.594,2.4,6.5,0.362,2.1,5.8,0.363,4.7,12.1,0.39,4.2,11.7,0.358,1.9,6.1,0.314,0.1,0.3,0.2,0.0,0.3,0.0,0.0,0.3,0.053,2010
125,125,202365,Devin Ebanks,1610612747,LAL,21.0,2.9,4.6,0.62,0.4,1.3,0.35,0.5,1.0,0.533,0.6,1.6,0.393,0.5,2.1,0.219,0.5,1.9,0.267,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2010
126,126,2734,Devin Harris,1610612762,UTA,28.0,10.8,18.8,0.575,2.5,6.1,0.42,1.6,4.2,0.378,4.1,9.8,0.419,4.3,9.8,0.435,1.5,4.0,0.383,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2010
127,127,202354,Dexter Pittman,1610612748,MIA,23.0,3.0,4.0,0.75,1.5,3.5,0.429,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,2010
128,128,1717,Dirk Nowitzki,1610612742,DAL,33.0,11.8,19.5,0.605,2.5,6.8,0.373,2.0,5.1,0.39,4.0,10.8,0.367,4.1,11.2,0.361,1.4,4.7,0.293,0.0,0.2,0.25,0.0,0.1,0.0,0.0,0.2,0.167,2010
129,129,201187,Dominic McGuire,1610612766,CHA,25.0,4.3,7.3,0.592,1.0,2.3,0.415,0.7,1.9,0.347,1.6,4.0,0.399,1.6,4.5,0.352,1.1,3.8,0.295,0.2,0.4,0.5,0.0,0.2,0.0,0.0,0.0,0.0,2010
130,130,202346,Dominique Jones,1610612742,DAL,22.0,2.3,3.7,0.61,0.4,1.7,0.227,0.5,1.5,0.316,1.1,2.3,0.471,1.3,3.3,0.385,0.7,1.5,0.481,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
131,131,201590,Donte Greene,1610612758,SAC,23.0,5.8,9.1,0.632,1.7,4.2,0.4,1.2,2.8,0.436,2.4,5.9,0.408,2.2,5.4,0.407,0.9,2.7,0.329,0.1,0.2,0.5,0.0,0.2,0.0,0.0,0.1,0.0,2010
132,132,2748,Dorell Wright,1610612744,GSW,25.0,15.3,24.7,0.622,2.7,7.4,0.371,1.9,5.3,0.364,4.4,10.4,0.42,4.0,10.4,0.391,2.8,7.9,0.355,0.1,0.2,0.375,0.0,0.2,0.0,0.0,0.1,0.0,2010
133,133,2400,Drew Gooden,1610612749,MIL,29.0,6.9,12.0,0.579,1.7,4.2,0.415,1.5,4.4,0.34,3.5,8.1,0.425,2.0,5.5,0.356,1.8,4.6,0.386,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2010
134,134,2730,Dwight Howard,1610612753,ORL,25.0,9.6,16.7,0.574,3.0,7.2,0.409,2.2,5.9,0.374,5.1,13.6,0.378,4.8,12.3,0.393,2.1,6.5,0.323,0.0,0.3,0.143,0.0,0.1,0.0,0.0,0.2,0.0,2010
135,135,2548,Dwyane Wade,1610612748,MIA,29.0,11.7,21.7,0.538,2.9,6.8,0.422,2.2,5.4,0.412,4.0,10.1,0.392,4.6,11.8,0.392,1.9,6.4,0.295,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2010
136,136,2853,Earl Barron,1610612757,POR,29.0,5.2,7.8,0.66,0.7,2.6,0.255,0.7,1.8,0.389,2.1,4.6,0.464,2.4,5.4,0.451,1.4,2.9,0.46,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2010
137,137,1863,Earl Boykins,1610612749,MIL,35.0,4.5,8.0,0.564,1.1,3.0,0.378,1.0,2.6,0.384,2.0,5.1,0.388,1.6,3.5,0.457,0.7,2.8,0.26,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,2010
138,138,201947,Earl Clark,1610612753,ORL,23.0,3.4,5.7,0.603,0.8,2.1,0.378,0.6,1.7,0.352,1.4,4.0,0.348,1.7,4.6,0.38,0.9,2.4,0.361,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.1,0.0,2010
139,139,2248,Earl Watson,1610612762,UTA,32.0,5.9,10.2,0.58,1.3,3.5,0.367,1.0,2.4,0.409,1.8,4.5,0.391,3.3,8.2,0.408,0.8,2.1,0.372,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.2,0.0,2010
140,140,202334,Ed Davis,1610612761,TOR,22.0,10.0,16.5,0.605,1.7,4.0,0.429,1.1,3.0,0.359,2.5,6.0,0.423,3.4,9.0,0.378,1.3,3.4,0.399,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.3,0.0,2010
141,141,2067,Eddie House,1610612748,MIA,33.0,5.4,9.6,0.564,1.3,2.9,0.465,1.0,2.6,0.401,1.9,4.8,0.404,1.9,5.9,0.326,1.2,3.8,0.315,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2010
142,142,2059,Eduardo Najera,1610612766,CHA,34.0,3.7,7.0,0.532,0.7,1.9,0.345,0.5,1.6,0.326,1.4,3.6,0.387,1.3,3.2,0.413,0.7,3.0,0.244,0.2,0.5,0.333,0.0,0.5,0.0,0.0,0.2,0.0,2010
143,143,202327,Ekpe Udoh,1610612744,GSW,24.0,6.6,11.5,0.571,1.1,3.5,0.327,0.8,2.5,0.329,1.9,4.6,0.414,1.9,4.6,0.408,1.3,3.8,0.341,0.3,0.4,0.667,0.0,0.2,0.0,0.0,0.2,0.0,2010
144,144,1882,Elton Brand,1610612755,PHI,32.0,11.5,20.2,0.572,2.4,6.3,0.372,2.0,5.0,0.396,5.0,11.7,0.429,3.2,7.8,0.408,2.0,6.1,0.336,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.0,2010
145,145,2731,Emeka Okafor,1610612740,NOH,28.0,9.8,16.3,0.605,2.3,5.5,0.412,2.0,4.7,0.415,3.7,9.1,0.409,3.8,10.0,0.376,1.5,4.8,0.314,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.143,2010
146,146,202339,Eric Bledsoe,1610612746,LAC,21.0,8.2,13.4,0.611,1.2,3.4,0.342,1.2,3.0,0.409,2.8,7.0,0.4,2.8,7.3,0.375,1.5,4.5,0.347,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.2,0.0,2010
147,147,201569,Eric Gordon,1610612746,LAC,22.0,12.9,22.1,0.584,2.8,6.8,0.416,2.4,5.5,0.435,4.4,10.5,0.414,3.8,10.4,0.37,2.7,8.2,0.328,0.1,0.3,0.25,0.0,0.3,0.0,0.0,0.2,0.091,2010
148,148,201953,Eric Maynor,1610612760,OKC,24.0,5.2,9.0,0.577,1.0,2.8,0.349,0.6,2.1,0.28,1.5,4.2,0.361,1.8,4.5,0.405,0.4,1.3,0.309,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.037,2010
149,149,956,Erick Dampier,1610612748,MIA,35.0,5.3,10.0,0.53,1.2,2.8,0.438,0.8,2.4,0.35,2.0,4.6,0.44,1.8,5.2,0.346,0.7,2.5,0.281,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2010
150,150,101141,Ersan Ilyasova,1610612749,MIL,24.0,8.4,13.6,0.617,1.7,4.4,0.39,1.7,3.9,0.437,3.3,8.3,0.402,2.0,5.9,0.345,1.2,3.9,0.302,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.167,2010
151,151,2041,Etan Thomas,1610612737,ATL,33.0,2.8,4.1,0.698,0.3,1.0,0.3,0.9,1.6,0.571,1.1,3.0,0.364,0.3,1.3,0.267,0.5,1.4,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2010
152,152,202323,Evan Turner,1610612755,PHI,22.0,7.7,13.0,0.596,1.6,4.1,0.382,1.2,3.5,0.358,3.1,7.3,0.422,1.9,5.5,0.347,1.6,4.9,0.324,0.0,0.1,0.333,0.0,0.1,0.0,0.0,0.3,0.0,2010
153,153,101177,Fabricio Oberto,1610612757,POR,36.0,4.8,6.4,0.75,0.5,1.8,0.286,0.2,0.8,0.25,0.8,2.6,0.308,1.0,3.6,0.278,0.5,1.5,0.333,0.0,0.0,0.0,,,,0.0,0.3,0.0,2010
154,154,1922,Francisco Elson,1610612762,UTA,35.0,2.7,4.6,0.585,0.7,2.0,0.359,0.5,1.2,0.415,1.0,2.4,0.416,1.6,4.0,0.399,0.5,1.1,0.4,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.2,0.0,2010
155,155,101128,Francisco Garcia,1610612758,SAC,29.0,8.9,14.6,0.614,2.0,5.3,0.377,1.3,3.3,0.401,3.1,7.2,0.428,2.8,6.4,0.44,0.9,3.3,0.274,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2010
156,156,202371,Gani Lawal,1610612756,PHX,22.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,2010
157,157,202081,Garret Siler,1610612756,PHX,24.0,1.9,2.9,0.661,0.5,0.9,0.556,0.9,1.2,0.789,0.7,1.9,0.345,0.8,1.8,0.455,0.3,1.1,0.308,,,,0.0,0.0,0.0,0.0,0.0,0.0,2010
158,158,202066,Garrett Temple,1610612766,CHA,25.0,3.0,4.8,0.618,0.7,1.8,0.389,0.5,1.3,0.387,1.3,3.0,0.431,1.0,2.9,0.348,0.8,2.2,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
159,159,201814,Gary Forbes,1610612743,DEN,26.0,4.8,7.5,0.639,1.1,2.5,0.448,0.8,2.0,0.406,1.9,4.5,0.424,2.0,4.6,0.431,1.0,3.0,0.324,0.1,0.3,0.333,0.0,0.2,0.0,0.0,0.1,0.0,2010
160,160,202390,Gary Neal,1610612759,SAS,26.0,7.0,11.6,0.6,2.0,4.8,0.423,1.4,3.3,0.434,2.9,7.3,0.392,2.6,6.6,0.391,1.1,2.8,0.385,0.1,0.4,0.143,0.0,0.2,0.0,0.0,0.3,0.0,2010
161,161,201588,George Hill,1610612759,SAS,25.0,9.1,15.3,0.591,2.8,6.4,0.437,1.6,4.1,0.403,3.9,9.8,0.4,3.3,8.8,0.368,1.1,3.4,0.337,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.3,0.0,2010
162,162,201945,Gerald Henderson,1610612766,CHA,23.0,8.6,14.7,0.588,1.6,4.0,0.394,0.9,3.0,0.299,3.0,7.3,0.411,2.5,6.1,0.404,1.7,5.2,0.326,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2010
163,163,2222,Gerald Wallace,1610612757,POR,28.0,12.4,21.1,0.589,2.3,6.1,0.372,1.7,4.7,0.363,4.7,10.9,0.432,4.3,11.7,0.365,2.6,7.0,0.368,0.0,0.2,0.0,0.0,0.1,0.333,0.0,0.2,0.0,2010
164,164,2240,Gilbert Arenas,1610612753,ORL,29.0,8.1,13.7,0.586,1.9,4.8,0.405,1.4,3.5,0.401,3.3,8.2,0.397,3.5,8.5,0.412,1.5,4.2,0.353,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,2010
165,165,201175,Glen Davis,1610612738,BOS,25.0,8.9,15.6,0.572,2.2,4.9,0.45,1.6,4.5,0.353,3.4,8.6,0.399,3.2,9.0,0.352,1.2,3.8,0.314,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2010
166,166,201609,Goran Dragic,1610612745,HOU,25.0,6.9,10.8,0.636,1.8,4.5,0.399,0.9,2.3,0.395,2.1,5.0,0.417,2.2,5.4,0.401,0.9,2.6,0.331,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.0,2010
167,167,202330,Gordon Hayward,1610612762,UTA,21.0,6.1,10.1,0.61,1.5,3.6,0.421,0.9,2.3,0.399,1.5,3.9,0.391,2.8,6.8,0.418,0.6,1.8,0.337,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.3,0.077,2010
168,168,255,Grant Hill,1610612756,PHX,38.0,10.2,15.8,0.642,2.9,7.5,0.387,1.8,4.2,0.426,4.2,9.7,0.428,4.5,11.4,0.4,1.6,4.9,0.324,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.1,0.0,2010
169,169,202328,Greg Monroe,1610612765,DET,21.0,11.1,17.1,0.652,1.7,4.7,0.37,1.2,3.0,0.397,3.4,7.9,0.432,2.8,7.0,0.4,1.8,5.2,0.345,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,2010
170,170,202349,Greivis Vasquez,1610612763,MEM,24.0,4.2,6.4,0.658,0.7,1.9,0.37,0.7,1.8,0.371,1.1,2.8,0.383,1.6,4.2,0.373,1.1,2.8,0.396,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2010
171,171,101124,Hakim Warrick,1610612756,PHX,28.0,6.9,10.6,0.649,1.8,4.1,0.429,0.8,2.5,0.32,2.2,5.1,0.426,2.6,5.9,0.433,1.0,2.8,0.343,0.0,0.1,0.0,0.1,0.3,0.333,0.0,0.2,0.0,2010
172,172,202380,Hamady Ndiaye,1610612764,WAS,24.0,2.3,2.8,0.8,0.5,1.1,0.5,0.5,1.0,0.545,0.3,1.4,0.19,0.6,1.9,0.296,0.1,0.9,0.125,0.0,0.5,0.0,,,,0.0,0.0,0.0,2010
173,173,201632,Hamed Haddadi,1610612763,MEM,26.0,1.5,2.6,0.573,0.5,1.2,0.406,0.5,1.4,0.4,1.1,2.5,0.438,0.9,1.9,0.49,0.5,1.9,0.265,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2010
174,174,201934,Hasheem Thabeet,1610612745,HOU,24.0,2.5,3.9,0.644,0.6,1.3,0.483,0.5,1.4,0.385,0.7,2.3,0.298,1.4,2.8,0.512,0.8,2.1,0.385,0.1,0.1,1.0,0.3,0.5,0.5,0.0,0.0,0.0,2010
175,175,202355,Hassan Whiteside,1610612758,SAC,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,2010
176,176,2045,Hedo Turkoglu,1610612753,ORL,32.0,9.6,15.8,0.607,2.9,6.7,0.436,1.8,4.5,0.399,4.0,10.2,0.393,4.0,10.5,0.379,1.7,5.2,0.323,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2010
177,177,201611,Henry Walker,1610612752,NYK,23.0,4.7,8.3,0.565,0.8,2.2,0.366,0.7,1.8,0.355,1.2,3.0,0.396,1.9,4.8,0.387,0.7,2.2,0.328,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2010
178,178,200756,Hilton Armstrong,1610612737,ATL,26.0,3.3,5.2,0.637,0.7,1.9,0.349,0.7,1.7,0.419,1.1,2.9,0.386,1.2,3.3,0.379,0.6,1.8,0.338,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2010
179,179,101133,Ian Mahinmi,1610612742,DAL,24.0,2.9,4.5,0.641,0.6,2.1,0.286,0.5,1.3,0.396,1.0,2.9,0.35,1.1,3.4,0.322,0.6,1.7,0.354,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010
180,180,101113,Ike Diogu,1610612746,LAC,27.0,4.2,6.9,0.61,0.7,1.7,0.433,0.7,1.7,0.415,1.4,3.2,0.425,1.8,5.1,0.353,1.1,3.2,0.34,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2010
181,181,2137,Ime Udoka,1610612759,SAS,33.0,2.1,4.1,0.5,0.7,1.8,0.393,0.9,1.5,0.6,1.2,2.9,0.409,0.9,2.4,0.366,0.8,1.5,0.526,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2010
182,182,202397,Ish Smith,1610612763,MEM,22.0,3.9,6.2,0.622,1.0,2.5,0.418,0.6,1.7,0.361,1.8,4.2,0.424,1.3,3.1,0.426,0.5,1.7,0.274,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2010
183,183,2747,J.R. Smith,1610612743,DEN,25.0,8.5,13.9,0.612,1.8,4.2,0.439,1.2,3.0,0.403,3.3,7.6,0.435,3.3,8.5,0.392,1.7,5.4,0.325,0.0,0.3,0.143,0.0,0.2,0.2,0.0,0.2,0.0,2010
184,184,201581,JJ Hickson,1610612739,CLE,22.0,11.0,17.8,0.621,2.3,5.9,0.382,1.6,4.1,0.398,3.7,8.5,0.432,3.7,8.8,0.415,1.6,4.3,0.381,0.0,0.3,0.143,0.0,0.1,0.0,0.0,0.2,0.1,2010
185,185,200755,JJ Redick,1610612753,ORL,27.0,7.7,12.5,0.612,2.1,5.0,0.427,1.5,4.0,0.371,3.1,8.5,0.365,3.1,8.3,0.369,1.7,4.7,0.371,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.0,2010
186,186,201580,JaVale McGee,1610612764,WAS,23.0,11.5,18.4,0.623,1.7,5.2,0.329,1.5,3.4,0.444,3.7,9.0,0.412,3.0,7.9,0.378,1.5,4.5,0.322,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.25,2010
187,187,2048,Jamaal Magloire,1610612748,MIA,33.0,2.3,3.7,0.612,0.8,1.4,0.522,0.4,1.5,0.25,1.4,3.3,0.434,1.2,2.9,0.404,0.5,2.3,0.233,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2010
188,188,2037,Jamal Crawford,1610612737,ATL,31.0,10.8,17.3,0.623,1.9,5.1,0.385,1.7,3.9,0.438,3.8,9.6,0.39,3.5,8.7,0.405,1.6,5.0,0.316,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,2010
189,189,200081,Jamario Moon,1610612746,LAC,31.0,6.0,10.2,0.585,1.3,3.7,0.352,1.1,2.6,0.418,2.8,6.2,0.459,2.1,5.7,0.369,1.3,3.2,0.404,0.0,0.1,0.5,0.1,0.3,0.333,0.0,0.1,0.25,2010
190,190,2749,Jameer Nelson,1610612753,ORL,29.0,8.5,14.0,0.604,2.4,5.9,0.403,1.8,4.8,0.372,3.8,10.4,0.371,3.8,9.9,0.381,1.7,5.3,0.315,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,2010
191,191,202341,James Anderson,1610612759,SAS,22.0,4.6,6.9,0.674,1.2,3.2,0.381,1.3,2.4,0.529,2.0,4.5,0.43,1.7,4.5,0.368,0.7,2.3,0.317,,,,0.0,0.2,0.0,0.0,0.1,0.0,2010
192,192,201935,James Harden,1610612760,OKC,21.0,10.0,16.7,0.597,1.8,5.1,0.352,1.2,3.7,0.321,2.8,7.5,0.366,3.4,8.9,0.383,0.8,2.6,0.301,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.4,0.033,2010
